City,review_count,avg_rating,rating_std,min_rating,max_rating,unique_places,unique_reviewers,five_star_rate,rank,dense_rank,row_num,pct_rank,review_pct
Talyachi Wadi,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1646,0.8698,0.0
Shrirampur,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1647,0.8698,0.0
Singarayakonda,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1648,0.8698,0.0
Siruvachur,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1649,0.8698,0.0
Tadepalligudem,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1650,0.8698,0.0
Valmiki National Park,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1651,0.8698,0.0
Udalguri,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1652,0.8698,0.0
Vijayapura,2,4.5,0.7071,4.0,5.0,2,1,0.5,1571,586,1653,0.8698,0.0
Taliparamba,2,2.5,0.7071,2.0,3.0,2,1,0.0,1571,586,1654,0.8698,0.0
Thakur Nagar,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1655,0.8698,0.0
Andhakaranazhy,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1656,0.9169,0.0
Avakali,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1657,0.9169,0.0
Airari,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1658,0.9169,0.0
Some stairs to be climbed then visit cave 1,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1659,0.9169,0.0
Vallabh Vidyanagar,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1660,0.9169,0.0
Ellora has 34 caves featuring Jain,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1661,0.9169,0.0
Shoes/footwares are not allowed inside : Cave no 1,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1662,0.9169,0.0
Ambalappuzha,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1663,0.9169,0.0
Baneshwar,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1664,0.9169,0.0
Bataw,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1665,0.9169,0.0
Main Caves are No. 1,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1666,0.9169,0.0
Bardoli,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1667,0.9169,0.0
Athipotta,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1668,0.9169,0.0
Balicha,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1669,0.9169,0.0
Senior citizens .... Use the ramp to reach cave 9,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1670,0.9169,0.0
The Caves are a must see the best ones being 1,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1671,0.9169,0.0
Alirajpur,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1672,0.9169,0.0
Andanallur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1673,0.9169,0.0
Banni,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1674,0.9169,0.0
Boisar,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1675,0.9169,0.0
Brahmadesam,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1676,0.9169,0.0
Chintamani,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1677,0.9169,0.0
Eppodumvenran,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1678,0.9169,0.0
Borid,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1679,0.9169,0.0
Burwa,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1680,0.9169,0.0
Danapur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1681,0.9169,0.0
Duhka,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1682,0.9169,0.0
2.Darshan tickets are free,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1683,0.9169,0.0
Chapagaon,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1684,0.9169,0.0
Devadhanapatti,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1685,0.9169,0.0
Chindi,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1686,0.9169,0.0
Dandi,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1687,0.9169,0.0
Ganagapur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1688,0.9169,0.0
Bhadravati,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1689,0.9169,0.0
Chettikulam,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1690,0.9169,0.0
Chittorgarh,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1691,0.9169,0.0
Ezhome,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1692,0.9169,0.0
Bhairapur,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1693,0.9169,0.0
Dhali,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1694,0.9169,0.0
Dubrajpur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1695,0.9169,0.0
Galajwari,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1696,0.9169,0.0
Dongargarh,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1697,0.9169,0.0
Ghanerao,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1698,0.9169,0.0
Ghazipur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1699,0.9169,0.0
Ivrem-Buzruco,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1700,0.9169,0.0
Jagadhri,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1701,0.9169,0.0
Habra,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1702,0.9169,0.0
Garhwa,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1703,0.9169,0.0
Irikkur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1704,0.9169,0.0
Godda,1,2.0,,2.0,2.0,1,1,0.0,1656,587,1705,0.9169,0.0
Haddo,1,2.0,,2.0,2.0,1,1,0.0,1656,587,1706,0.9169,0.0
Hiala,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1707,0.9169,0.0
Haorang Sabal,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1708,0.9169,0.0
Indapur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1709,0.9169,0.0
Jamui,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1710,0.9169,0.0
Kodagurki,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1711,0.9169,0.0
Kiriburu,1,2.0,,2.0,2.0,1,1,0.0,1656,587,1712,0.9169,0.0
Kulithalai,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1713,0.9169,0.0
Kadayam,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1714,0.9169,0.0
Kulasekharam,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1715,0.9169,0.0
Khairabad,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1716,0.9169,0.0
Kolasib,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1717,0.9169,0.0
Kudli,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1718,0.9169,0.0
Jalasangvi,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1719,0.9169,0.0
Jawahar,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1720,0.9169,0.0
Kidanganad,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1721,0.9169,0.0
Chimre,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1722,0.9169,0.0
Jhargram,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1723,0.9169,0.0
Kangar Dharyar,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1724,0.9169,0.0
Mainpuri,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1725,0.9169,0.0
Manali Tehsil,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1726,0.9169,0.0
Mehkar,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1727,0.9169,0.0
Manalur,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1728,0.9169,0.0
Melukote,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1729,0.9169,0.0
Mahadevapura,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1730,0.9169,0.0
Manas National Park,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1731,0.9169,0.0
Mannady,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1732,0.9169,0.0
Mogra,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1733,0.9169,0.0
Mangar,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1734,0.9169,0.0
Manjakuppam,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1735,0.9169,0.0
Marigaon,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1736,0.9169,0.0
Mappedu,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1737,0.9169,0.0
Nagrasu,1,2.0,,2.0,2.0,1,1,0.0,1656,587,1738,0.9169,0.0
Narsinghpur,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1739,0.9169,0.0
Tamil Nadu,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1740,0.9169,0.0
Nala Sopara,1,2.0,,2.0,2.0,1,1,0.0,1656,587,1741,0.9169,0.0
Neelavara,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1742,0.9169,0.0
Neyveli,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1743,0.9169,0.0
Nimgaon,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1744,0.9169,0.0
Nabarangpur,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1745,0.9169,0.0
Sikh volunteers did their best to provide support by way of free food,1,5.0,,5.0,5.0,1,0,1.0,1656,587,1746,0.9169,0.0
Paithan,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1747,0.9169,0.0
Perupalem,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1748,0.9169,0.0
Phillaur,1,2.0,,2.0,2.0,1,1,0.0,1656,587,1749,0.9169,0.0
Radhakishorepur,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1750,0.9169,0.0
Sajan,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1751,0.9169,0.0
Senganur,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1752,0.9169,0.0
Rajgarh Gulahriya,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1753,0.9169,0.0
Ramdevra,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1754,0.9169,0.0
Rampuriya Bujrg,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1755,0.9169,0.0
Sarangarh,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1756,0.9169,0.0
Shangarh,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1757,0.9169,0.0
East Khasi Hills District,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1758,0.9169,0.0
Samaguri,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1759,0.9169,0.0
Oblaipalle,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1760,0.9169,0.0
Perumpuliyur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1761,0.9169,0.0
Pottankadu,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1762,0.9169,0.0
The Nilgiris District,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1763,0.9169,0.0
Rajbalhat,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1764,0.9169,0.0
Sainthia,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1765,0.9169,0.0
Samana,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1766,0.9169,0.0
Ramanagaram,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1767,0.9169,0.0
Tattapani,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1768,0.9169,0.0
Thiruvavaduthurai,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1769,0.9169,0.0
Thiruvedagam,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1770,0.9169,0.0
Todgarh,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1771,0.9169,0.0
Tuensang,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1772,0.9169,0.0
Vembar,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1773,0.9169,0.0
Siuri,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1774,0.9169,0.0
Soraba,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1775,0.9169,0.0
Tanakpur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1776,0.9169,0.0
Umroli,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1777,0.9169,0.0
Tindivanam,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1778,0.9169,0.0
Turuvekere,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1779,0.9169,0.0
Valapad,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1780,0.9169,0.0
Yelandur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1781,0.9169,0.0
01. People who would like to celebrate their 60,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1782,0.9169,0.0
Yeola,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1783,0.9169,0.0
Simdega,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1784,0.9169,0.0
You have lot of options for Darshan (Free,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1785,0.9169,0.0
Sunabeda,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1786,0.9169,0.0
Tirupattur,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1787,0.9169,0.0
Wadapally,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1788,0.9169,0.0
Wandoor,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1789,0.9169,0.0
Williamnagar,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1790,0.9169,0.0
pooja rate is 300,1,5.0,,5.0,5.0,1,0,1.0,1656,587,1791,0.9169,0.0
Thiruvennainallur,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1792,0.9169,0.0
Thoubal,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1793,0.9169,0.0
Tippi,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1794,0.9169,0.0
Yerragudi,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1795,0.9169,0.0
Teghoria,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1796,0.9169,0.0
Thangadh,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1797,0.9169,0.0
Thirthahalli,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1798,0.9169,0.0
Good things - Lots of restrooms(very good neat and clean),1,4.0,,4.0,4.0,1,1,0.0,1656,587,1799,0.9169,0.0
Ugapur,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1800,0.9169,0.0
Vagholi,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1801,0.9169,0.0
Stakna,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1802,0.9169,0.0
Thiruvaiyaru,1,3.0,,3.0,3.0,1,1,0.0,1656,587,1803,0.9169,0.0
Vijaynagar,1,5.0,,5.0,5.0,1,1,1.0,1656,587,1804,0.9169,0.0
Wahkhen,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1805,0.9169,0.0
Wankaner,1,4.0,,4.0,4.0,1,1,0.0,1656,587,1806,0.9169,0.0
