rank,Place,avg_rating,review_count,rating_std,avg_polarity,rating_score,volume_score,sentiment_score,hotspot_score
231,Nakki Lake,4.3089,1324,0.8574,0.3202,0.8272250000000001,0.6940090035350893,0.6115428571428572,0.744124
232,Nandi Hills,4.379,905,0.7989,0.3501,0.8447499999999999,0.6533975934849265,0.6286285714285714,0.74412
233,Narayani Dham Temple,4.5503,398,0.6743,0.3915,0.887575,0.5657837330294457,0.6522857142857142,0.74398
234,Shankaracharya Hill,4.1799,2007,0.7875,0.3429,0.794975,0.7384235954625668,0.6245142857142857,0.743917
235,Lukshmi Vilas Palace,4.2993,1186,0.8096,0.3596,0.8248249999999999,0.6822588204555226,0.6340571428571428,0.743902
236,Dakshineswar Kali Temple,4.1641,2694,0.8724,0.2772,0.7910250000000001,0.769861057106833,0.5869714285714286,0.743865
237,Cherai Beach,4.3384,1191,0.8425,0.315,0.8346,0.6827079006597487,0.6085714285714285,0.743827
238,Lansdowne Trip - Travel Cafe,4.6903,226,0.6475,0.3948,0.9225749999999999,0.5055269980330861,0.6541714285714286,0.74378
239,Sinquerim Beach,4.413,782,0.7901,0.3492,0.8532500000000001,0.6378095114969522,0.6281142857142857,0.743591
240,Mount Abu,4.398,799,0.8447,0.3588,0.8494999999999999,0.6401042458252022,0.6336,0.743501
241,Alappuzha Beach,4.3027,1358,0.8824,0.3144,0.8256749999999999,0.696715873213259,0.6082285714285715,0.743498
242,Araku Valley,4.4169,734,0.7943,0.3618,0.854225,0.6310508299693528,0.6353142857142858,0.743491
243,Kudle Beach,4.4573,656,0.7842,0.3481,0.864325,0.6190652725027752,0.6274857142857143,0.743379
244,Park Street,4.1832,1960,0.8181,0.3409,0.7958000000000001,0.7358932211507538,0.6233714285714286,0.743342
245,Forum Celebration Mall,4.5776,277,0.6745,0.4573,0.8944000000000001,0.5271795719855095,0.6898857142857143,0.743331
246,Orion Mall,4.4853,511,0.6968,0.3862,0.8713249999999999,0.5924247065400421,0.6492571428571429,0.743241
247,Endless Tour and Travels,4.6828,227,0.669,0.3967,0.9207000000000001,0.5059966076827415,0.6552571428571429,0.7432
248,Shri Swaminarayan Mandir,4.6574,216,0.5813,0.4356,0.91435,0.5007137505795476,0.6774857142857142,0.742886
249,Malshej Ghats,4.4603,541,0.7798,0.394,0.865075,0.5985080967546188,0.6537142857142858,0.742833
250,NTR Garden,4.4436,647,0.7606,0.3592,0.8609,0.6175916488183616,0.6338285714285714,0.742493
251,Confluence of the Indus and Zanskar Rivers,4.262,1443,0.7948,0.3296,0.8154999999999999,0.703197390956302,0.6169142857142857,0.742092
252,Ruchika Art Gallery,4.7353,136,0.5475,0.4723,0.9338249999999999,0.45157810840245644,0.6984571428571428,0.742077
253,Gadsisar Sagar Lake,4.239,1678,0.9049,0.3121,0.80975,0.7193062694526965,0.6069142857142857,0.74205
254,Ellora Caves,4.1704,2206,0.8368,0.3103,0.7926,0.7485190575170909,0.6058857142857142,0.742033
255,Forest Research Institute,4.4576,649,0.7083,0.3377,0.8644000000000001,0.6179208818162877,0.6215428571428571,0.741885
256,Sim`s Park,4.3758,966,0.7783,0.3157,0.84395,0.660358942161554,0.6089714285714286,0.741877
257,The Ridge,4.3468,868,0.7911,0.3759,0.8367,0.6489429393447611,0.6433714285714286,0.741707
258,Ganpatipule Temple,4.4137,713,0.7257,0.3516,0.8534250000000001,0.627953916805185,0.6294857142857142,0.740996
259,HPCA Stadium,4.3818,736,0.8011,0.3774,0.84545,0.6313411454286461,0.6442285714285714,0.740973
260,Dalai Lama Temple Complex,4.3589,1198,0.806,0.2652,0.839725,0.6833334584176731,0.5801142857142858,0.740885
261,Tirumala Temple,4.1707,2443,0.8806,0.2708,0.792675,0.759416536379326,0.5833142857142857,0.740825
262,Delhi Airport Metro Express,4.1374,2344,0.8376,0.3188,0.7843500000000001,0.7549987985046336,0.6107428571428571,0.740823
263,Manikaran Gurudwara,4.2669,1536,0.8688,0.2947,0.8167249999999999,0.7098656066568524,0.5969714285714286,0.740716
264,Darshan Museum,4.2799,1329,0.7943,0.3209,0.8199749999999999,0.6944113995787038,0.6119428571428571,0.740699
265,Bhagsu Waterfall,4.2089,2006,0.8881,0.2821,0.802225,0.7383703770189866,0.5897714285714286,0.740578
266,Sri Sai Baba Samadhi Mandir,4.2556,1776,0.8229,0.2636,0.8139000000000001,0.7253668816584191,0.5792,0.7404
267,Shalimar Bagh,4.3678,726,0.8041,0.3912,0.84195,0.6298816142144643,0.6521142857142858,0.740362
268,Travelogy India,4.4513,534,0.799,0.3854,0.862825,0.5971193080935955,0.6487999999999999,0.740308
269,Shree Swaminarayan Temple Bhuj,4.5034,439,0.7211,0.3831,0.87585,0.5762337180959191,0.6474857142857143,0.740292
270,Rocker Tours n Travels,4.8654,52,0.595,0.5796,0.96635,0.3501171109799082,0.7597714285714287,0.740164
271,Anjuna Beach,4.2938,1188,0.8729,0.3306,0.82345,0.6824386791230492,0.6174857142857143,0.739954
272,Monuments at Mahabalipuram,4.263,1270,0.7951,0.3454,0.81575,0.689563720361443,0.6259428571428571,0.739933
273,The Great India Place,4.3204,977,0.8253,0.3552,0.8301000000000001,0.6615673830724492,0.6315428571428571,0.739829
274,Padmaja Naidu Himalayan Zoological Park,4.237,1916,0.8341,0.2574,0.80925,0.7334687823910119,0.5756571428571429,0.739797
275,Elephant's Head Point,4.3779,643,0.7225,0.4083,0.8444750000000001,0.616930123340817,0.6618857142857143,0.739694
276,Somnathpur Temple,4.3509,798,0.7871,0.3765,0.837725,0.6399706172608413,0.6437142857142858,0.739597
277,Mughal Gardens,4.3579,732,0.7952,0.3923,0.839475,0.6307597234587842,0.6527428571428572,0.739514
278,Khajrana Ganesh Mandir,4.398,819,0.696,0.3168,0.8494999999999999,0.6427423063587061,0.6096,0.739493
279,Makruzz,4.2151,1655,0.9139,0.3196,0.8037749999999999,0.7178326457682829,0.6112,0.739477
280,Yo Tours,4.9583,24,0.2041,0.6805,0.9895750000000001,0.26983880423767587,0.8174285714285714,0.739225
281,Chauli Ki Jali,4.4852,439,0.6951,0.3934,0.8713,0.5762337180959191,0.6533714285714286,0.739194
282,Kali Ka Tibba,4.4624,545,0.7923,0.3553,0.8655999999999999,0.5992936592886592,0.6315999999999999,0.738908
283,Chilkur Balaji Temple,4.3388,1216,0.7065,0.2657,0.8347,0.6849254153724357,0.5804,0.738908
284,Sunset Point,4.2959,1024,0.8161,0.3606,0.8239749999999999,0.6665820760012863,0.6346285714285714,0.738888
285,Deltin Royale,4.3399,959,0.9656,0.3307,0.834975,0.6595827559109546,0.6175428571428572,0.738871
286,Venna Lake,4.2833,1253,0.8095,0.3163,0.8208249999999999,0.6881251145485541,0.6093142857142857,0.738713
287,Geet Art & Jewellery,4.7977,173,0.4441,0.3067,0.949425,0.477119863722782,0.6038285714285714,0.738614
288,Shilparamam Cultural Society,4.3535,911,0.7705,0.3274,0.8383750000000001,0.6541027843177518,0.6156571428571428,0.73855
289,Kerala Kathakali Centre,4.2601,1580,0.8046,0.275,0.8150250000000001,0.7128810634213029,0.5857142857142856,0.73852
290,Ganga Aarti at Haridwar,4.1671,1927,0.8335,0.321,0.7917749999999999,0.7340800694974935,0.612,0.738512
291,Rama Krishna Beach,4.3534,815,0.8237,0.3575,0.8383499999999999,0.6422198797759859,0.6328571428571428,0.738412
292,Sree Padmanabhaswamy Temple,4.1621,2419,0.8282,0.261,0.7905249999999999,0.7583622249617317,0.5777142857142857,0.738314
293,Tibetan Buddhist Temple,4.5732,328,0.6407,0.3706,0.8933,0.5451746724649238,0.6403428571428572,0.738271
294,Banjhakri Water Falls,4.3868,729,0.806,0.3496,0.8467,0.6303215710061956,0.6283428571428572,0.738115
295,Ranthambore National Park,4.0289,4220,0.9595,0.2474,0.757225,0.8177955883187185,0.5699428571428572,0.73794
296,Bara Imambara,4.2421,1400,0.8192,0.3225,0.8105249999999999,0.6999676553759888,0.6128571428571429,0.737824
297,Express Avenue Mall,4.3517,836,0.7941,0.3434,0.837925,0.6449345527353461,0.6247999999999999,0.737403
298,Bhimtal Lake,4.4211,634,0.7915,0.3441,0.855275,0.6154265422928211,0.6252000000000001,0.737305
299,Wonder World Water Park,4.95,40,0.2207,0.5339,0.9875,0.32269018344610506,0.7336571428571429,0.737288
300,Pari Mahal,4.2891,851,0.821,0.4052,0.8222750000000001,0.6468322229343468,0.6601142857142858,0.73721
301,St. Philomena's Church,4.2944,1053,0.7768,0.3393,0.8236000000000001,0.6695627836929704,0.6224571428571428,0.73716
302,Lost Paradise Goa - Day Cruise,4.7946,112,0.4274,0.4176,0.94865,0.43100222672741806,0.6672,0.737066
303,Borra Caves,4.2751,1243,0.8145,0.313,0.818775,0.6872697374950029,0.6074285714285714,0.737054
304,Pune Okayama Friendship Garden,4.4945,457,0.7106,0.3532,0.8736250000000001,0.5805172504588648,0.6304,0.737048
305,Jal Mahal,4.044,3042,0.9293,0.3121,0.7609999999999999,0.7828358291658163,0.6069142857142857,0.736734
306,Elefunenjoy,4.8889,72,0.3956,0.4336,0.9722249999999999,0.38432253641109965,0.6763428571428571,0.736678
307,Tarkarli Beach,4.5011,445,0.731,0.3492,0.875275,0.5776807292448163,0.6281142857142857,0.736565
308,Rashtrapati Bhavan,4.1965,1557,0.8307,0.3302,0.7991250000000001,0.7113154230830087,0.6172571428571428,0.736409
309,Kanchenjunga Mountain,4.2868,938,0.8173,0.3714,0.8217000000000001,0.6572197775540168,0.6407999999999999,0.736176
310,Vaishno Devi Mandir,4.1583,2160,0.8587,0.2781,0.7895749999999999,0.7462687650437064,0.5874857142857143,0.736165
311,Scuba Yogi,4.9268,41,0.2637,0.541,0.9817,0.32526467002755266,0.7377142857142857,0.735972
312,AB Original Tours,4.7179,78,0.6221,0.5918,0.929475,0.39276134416144315,0.7667428571428572,0.735914
313,Kashid Beach,4.4427,628,0.7916,0.3101,0.8606750000000001,0.6144122686309728,0.6057714285714286,0.735815
314,Chennakesava Temple,4.4013,608,0.7124,0.3641,0.850325,0.6109600773869915,0.6366285714285714,0.735776
315,Sri Sri Radha Rasabihari Ji Temple,4.5599,284,0.6457,0.4031,0.889975,0.5298363773253215,0.6589142857142857,0.735721
316,Triund Hill,4.2391,1393,0.8641,0.3073,0.8097749999999999,0.6994325185412427,0.6041714285714287,0.735552
317,Deskit Monastery,4.3643,667,0.7598,0.3763,0.841075,0.6208391943984289,0.6436000000000001,0.735509
318,Prithvi Theatre,4.5526,371,0.6529,0.3344,0.88815,0.558297993278681,0.6196571428571429,0.735496
319,Abbey Falls,4.0657,2863,0.908,0.2945,0.7664249999999999,0.776358935658205,0.5968571428571429,0.735492
320,Kapu Beach,4.5174,373,0.6663,0.3713,0.8793500000000001,0.5588708419609504,0.6407428571428572,0.735485
321,Sai Ka Angan Temple,4.6281,285,0.6516,0.3254,0.907025,0.5302105844444245,0.6145142857142858,0.735479
322,Gurdwara Pathar Sahib,4.256,1246,0.8574,0.3194,0.8140000000000001,0.6875270704735594,0.6110857142857142,0.735475
323,Birla Temple,4.4943,439,0.7115,0.3507,0.873575,0.5762337180959191,0.6289714285714286,0.735452
324,Jagmandir,4.27,1115,0.8237,0.3349,0.8174999999999999,0.6756693613245188,0.6199428571428571,0.735439
325,Upvan Lake,4.5077,390,0.7016,0.3675,0.876925,0.563619891501724,0.6385714285714286,0.735263
326,Periyar Cabs,4.6581,155,0.6784,0.4599,0.914525,0.4654534456244496,0.6913714285714285,0.735173
327,Malpe Beach,4.4503,553,0.7927,0.3313,0.8625750000000001,0.600847665207907,0.6178857142857143,0.735119
328,Templepilots Paragliding,4.6291,213,0.7193,0.4004,0.907275,0.49922645013351014,0.6573714285714285,0.73488
329,Church of Our Lady of the Immaculate Conception,4.3422,751,0.7546,0.3604,0.83555,0.63349372375323,0.6345142857142857,0.734726
330,Aru Valley,4.3197,857,0.8458,0.3465,0.829925,0.6475819524902623,0.6265714285714286,0.734551
331,Mahalakshmi Temple,4.2672,1261,0.773,0.2951,0.8168,0.6888045192119818,0.5972,0.734481
332,Ahmedabad One Mall,4.46,400,0.7313,0.4047,0.865,0.566317914258716,0.6598285714285714,0.734361
333,Majorda Beach,4.4988,431,0.7341,0.3411,0.8747,0.5742733690900291,0.6234857142857143,0.734329
334,Dhuandhar Falls,4.3272,706,0.7859,0.3895,0.8318000000000001,0.6269013366330559,0.6511428571428571,0.734199
335,Monsoon Palace,4.1207,1880,0.9313,0.3402,0.7801750000000001,0.7314433942768865,0.6229714285714286,0.734115
336,Howrah Bridge,4.0542,2765,0.8762,0.3035,0.76355,0.7726392241417546,0.6020000000000001,0.733967
337,Muzhappilangad Drive-in Beach,4.3711,679,0.7968,0.3498,0.842775,0.6227413696902334,0.6284571428571429,0.733901
338,Camel's Back Road,4.3321,795,0.8356,0.3464,0.8330249999999999,0.6395687257902591,0.6265142857142857,0.733686
339,Athirappilly Falls,4.3697,641,0.8076,0.3648,0.842425,0.6165978181793479,0.6370285714285714,0.733598
340,Saputara Lake,4.4609,499,0.6884,0.3341,0.8652249999999999,0.5898909271502769,0.6194857142857143,0.733477
341,Calvary Temple,4.6093,215,0.6159,0.4041,0.902325,0.5002202807725239,0.6594857142857143,0.733126
342,Konark Beach,4.4071,533,0.7739,0.3705,0.851775,0.5969194277298138,0.6402857142857143,0.73302
343,Pavana Lake,4.4145,509,0.7881,0.3752,0.8536250000000001,0.5920065611010606,0.6429714285714285,0.733009
344,Dwarkadhish Temple,4.2135,1410,0.8627,0.3094,0.803375,0.7007275164972395,0.6053714285714287,0.73298
345,Canoe Kerala,4.7373,118,0.5613,0.4298,0.9343250000000001,0.436529460441842,0.6741714285714285,0.732956
346,Indira Gandhi Tulip Garden,4.2488,1053,0.8197,0.3514,0.8122,0.6695627836929704,0.6293714285714286,0.732843
347,Dhyanalinga Temple,4.3664,857,0.8037,0.2803,0.8415999999999999,0.6475819524902623,0.5887428571428571,0.732823
348,Auto World Vintage Car Museum,4.4149,564,0.7139,0.3436,0.8537250000000001,0.6029481730050087,0.6249142857142856,0.73273
349,Rose Gardens,4.2102,1099,0.8223,0.3777,0.8025500000000001,0.6741265760560043,0.6444,0.732393
350,Goddess Naina Devi,4.3208,826,0.7831,0.3367,0.8302,0.6436504504582944,0.6209714285714286,0.732389
351,Mandarmani Beach,4.3393,843,0.9111,0.3101,0.8348249999999999,0.6458243284470567,0.6057714285714286,0.732314
352,Rock Garden,4.4291,494,0.736,0.3608,0.857275,0.5888171892350789,0.6347428571428572,0.732231
353,Ranthambore Safari Tours,4.6947,131,0.6063,0.4403,0.923675,0.44760605154666094,0.6801714285714286,0.732154
354,Sayaji Baug,4.3951,610,0.7224,0.3376,0.8487750000000001,0.6113103597443156,0.6214857142857143,0.732078
355,Worli Sea Face,4.4703,370,0.7179,0.3933,0.867575,0.558010412961623,0.6533142857142857,0.731853
356,Albert Hall Museum,4.2122,1310,0.8613,0.3214,0.80305,0.6928741640893277,0.6122285714285715,0.731833
357,Jaigarh Fort,4.1013,1955,0.8872,0.3293,0.775325,0.7356204713899543,0.6167428571428571,0.731697
358,White Desert,4.3165,951,0.7919,0.2957,0.8291249999999999,0.6586887253943577,0.5975428571428572,0.731678
359,Kundala Dam Lake,4.3587,644,0.7608,0.3581,0.839675,0.6170958891200435,0.6331999999999999,0.731606
360,Nehru Zoological Park,4.2546,1202,0.8781,0.2968,0.81365,0.6836892823045537,0.5981714285714286,0.731566
361,Ambuja City Center Mall,4.6485,165,0.6325,0.4204,0.9121250000000001,0.4720913580371124,0.6688,0.73145
362,Juhu Beach,4.1157,2160,1.0193,0.2825,0.7789250000000001,0.7462687650437064,0.59,0.731343
363,Ajanta Caves,4.1097,2023,0.9163,0.3074,0.777425,0.7392715048599253,0.6042285714285713,0.73134
364,Jain Temples,4.2965,769,0.7776,0.374,0.824125,0.6360208434426233,0.6422857142857143,0.731326
365,Ooty Lake,4.1356,2050,0.9585,0.275,0.7839,0.7406872667452219,0.5857142857142856,0.731299
366,The Forum Sujana Mall,4.6022,186,0.6088,0.4363,0.90055,0.4848177536434451,0.6778857142857143,0.731297
367,Rock Beach,4.4357,459,0.7576,0.3655,0.8589249999999999,0.5809827676366927,0.6374285714285713,0.731243
368,Elefun,4.7045,132,0.6389,0.4187,0.9261250000000001,0.4484123649836079,0.6678285714285714,0.731152
369,Club Cubana,4.3287,791,0.9773,0.3293,0.8321750000000001,0.639030507910004,0.6167428571428571,0.731145
370,Science City,4.3573,722,0.7968,0.3219,0.8393250000000001,0.6292921725908155,0.6125142857142858,0.730953
371,Kalka - Shimla Railway,4.1716,1707,0.9119,0.2828,0.7928999999999999,0.7211358061456906,0.5901714285714286,0.730825
372,Yercaud,4.4193,508,0.7611,0.3511,0.854825,0.5917968730587161,0.6292,0.730792
373,Jubilee Park,4.4861,323,0.6467,0.4026,0.8715250000000001,0.5435385605008564,0.6586285714285715,0.73055
374,"ISKCON Chennai, Sri Sri Radha Krishna Temple",4.5062,322,0.7288,0.3808,0.8765499999999999,0.5432083097795254,0.6461714285714286,0.730472
375,Badi Jheel Lake,4.5696,237,0.6247,0.3964,0.8924000000000001,0.5105825487593473,0.6550857142857142,0.730392
376,Tirthan Valley,4.5486,288,0.6816,0.3646,0.8871500000000001,0.5313254052377595,0.6369142857142858,0.730355
377,Leisure Valley Park,4.4168,535,0.798,0.3337,0.8542000000000001,0.5973188151978439,0.6192571428571428,0.730147
378,Bekal Fort,4.3589,574,0.7704,0.3759,0.839725,0.6048225372792727,0.6433714285714286,0.729984
379,Rangla Punjab Haveli,4.5119,293,0.6954,0.3963,0.877975,0.5331579720092675,0.6550285714285715,0.729941
380,Shanti Ayurvedic Massage Center,4.7273,121,0.5627,0.4057,0.9318249999999999,0.4391894158464704,0.6604,0.729749
381,The Grape Adventures & Holidays,5.0,23,0.0,0.563,1.0,0.2654775446808483,0.7502857142857142,0.7297
382,Chamera Lake,4.3227,750,0.7988,0.3377,0.830675,0.6333515600286224,0.6215428571428571,0.729652
383,Golden Temple - Namdroling Monastery,4.4611,386,0.6836,0.3715,0.865275,0.5625213108882908,0.6408571428571428,0.729565
384,Laxmanpur Beach,4.4286,413,0.7682,0.3869,0.8571500000000001,0.5697264691332723,0.6496571428571428,0.729424
385,Tarkeshwar Mahadev Temple,4.4582,454,0.735,0.328,0.8645499999999999,0.5798151492029068,0.616,0.72942
386,Sankey Tank,4.4919,370,0.647,0.3483,0.8729750000000001,0.558010412961623,0.6276,0.729411
387,Mysore Sand Sculpture Museum,4.322,733,0.7539,0.3398,0.8305,0.630905375864818,0.622742857142857,0.72907
388,Santa Cruz Cathedral Basilica,4.3344,903,0.7226,0.2677,0.8335999999999999,0.6531614916799338,0.5815428571428571,0.729057
389,Snow Kingdom,4.6579,114,0.6629,0.492,0.9144749999999999,0.43287659100168213,0.7097142857142857,0.729043
390,Jagannath Temple,4.0379,2953,0.9228,0.2596,0.7594749999999999,0.7796645421112662,0.5769142857142857,0.72902
391,Pillar Rocks,4.2438,968,0.8499,0.3462,0.8109500000000001,0.6605796778253632,0.6264000000000001,0.728929
392,Pawna Lake,4.6111,198,0.6335,0.3883,0.9027750000000001,0.4914625491552486,0.650457142857143,0.728918
393,Ganesh Tok View Point,4.2809,865,0.7808,0.337,0.820225,0.648573477224583,0.6211428571428571,0.728913
394,ISKCON Tirupati,4.5035,284,0.7256,0.4049,0.875875,0.5298363773253215,0.6599428571428572,0.728877
395,Bay of Life Surf & SUP,4.6627,166,0.5456,0.3798,0.915675,0.4727330177634185,0.6456,0.728777
396,Diveagar Beach,4.4611,475,0.7714,0.3065,0.865275,0.5846356370768525,0.6037142857142858,0.728771
397,Buddhist Monuments at Sanchi,4.3035,761,0.7871,0.3465,0.8258749999999999,0.6349050523785736,0.6265714285714286,0.728723
398,Tanshikar's Working Organic Spice Farm,4.6571,175,0.6584,0.3705,0.914275,0.47834086013583366,0.6402857142857143,0.728697
399,Chapora Fort,4.2395,948,0.8552,0.354,0.8098749999999999,0.6583515256722063,0.6308571428571429,0.728614
400,Sree Surya Narayana Swamy Temple,4.5541,296,0.6565,0.3355,0.888525,0.534242611003326,0.6202857142857143,0.728592
401,Company Garden,4.2555,1143,0.8491,0.2823,0.8138749999999999,0.6783167610794351,0.5898857142857142,0.72841
402,Govind Devji Temple,4.3683,630,0.7758,0.3255,0.8420749999999999,0.6147514308944765,0.6145714285714285,0.728377
403,Marble Rocks at Bhedaghat,4.3482,626,0.7839,0.3487,0.8370500000000001,0.6140720262310488,0.6278285714285714,0.728312
404,Connaught Place,4.0197,2988,0.9376,0.2691,0.7549250000000001,0.7809229314923948,0.582342857142857,0.728208
405,Raj Ghat,4.2679,1045,0.8217,0.292,0.816975,0.6687487910064871,0.5954285714285714,0.728198
406,Paddy Adventures,4.9211,38,0.2733,0.4992,0.980275,0.31734726898943905,0.7138285714285715,0.728107
407,Kerala Folklore Museum,4.2816,1083,0.7303,0.2656,0.8204,0.672561185072124,0.5803428571428572,0.728037
408,St. Alex Church,4.4772,329,0.6986,0.3836,0.8693,0.5454989095067463,0.6477714285714286,0.727854
409,Gulmarg Gondola,4.007,3015,0.9875,0.2767,0.7517499999999999,0.7818836615730613,0.5866857142857143,0.727777
410,Ward's Lake,4.4361,438,0.7529,0.3471,0.8590249999999999,0.5759906326138498,0.6269142857142856,0.727693
411,Lakshman Jhula,4.1133,1730,0.8637,0.3146,0.7783249999999999,0.7225648641119712,0.6083428571428572,0.727601
412,Gopi Talav,4.6235,162,0.5793,0.4184,0.905875,0.4701429267091061,0.667657142857143,0.727512
413,Rajpath,4.1751,1211,0.8464,0.3459,0.7937749999999999,0.6844855793321893,0.6262285714285714,0.727479
414,Hussain Sagar Lake,4.1326,1674,0.9664,0.3009,0.78315,0.7190514428005093,0.6005142857142857,0.727393
415,Tannirbhavi Beach,4.4458,424,0.7513,0.3426,0.86145,0.5725280510153083,0.6243428571428572,0.727352
416,Naggar Castle,4.2396,964,0.8487,0.3374,0.8099000000000001,0.6601377494877628,0.6213714285714286,0.727266
417,Kanchenjunga Falls,4.3013,760,0.8181,0.3365,0.8253250000000001,0.6347647555451773,0.6208571428571429,0.727263
418,Nilgiri Mountain Railway,4.1443,1469,0.8895,0.3214,0.7860750000000001,0.705103918286858,0.6122285714285715,0.727014
419,Umaid Bhawan Palace Museum,4.0677,2304,0.86,0.2782,0.7669250000000001,0.7531607140560022,0.5875428571428571,0.726919
420,The Madras Crocodile Bank Trust and Centre for Herpetology,4.1494,1586,0.8561,0.2929,0.78735,0.7132857458115262,0.5959428571428571,0.726849
421,Purva Tirupati Shri Balaji temple,4.5194,283,0.6961,0.37,0.87985,0.529460854888509,0.64,0.726763
422,Kanheri Caves,4.2065,1138,0.8608,0.3225,0.801625,0.6778487970229605,0.6128571428571429,0.726739
