Place,avg_rating,review_count,rating_std
VGP Golden Beach,4.1354,96,0.9361
Pathani Samanta Planetarium,4.1351,37,0.822
Kavaledurga,4.1351,37,0.9476
Tulsi Ghat,4.1351,37,0.8551
Sri Prasanna Venkateswaraswami Temple,4.1351,37,0.7514
Javari Temple,4.1351,37,1.0045
Annai Indira Gandhi Road Bridge,4.1349,608,0.8208
Alleppey Backwaters,4.1346,1018,1.0469
Nelliyampathy Hills,4.1346,52,0.9707
Joychandi Pahar,4.1343,67,0.8146
Avalanche Lake,4.1343,469,0.9702
Arulmigu Balamurugan Ratnagiri Tirukkovil,4.1343,67,0.8686
Gopalan Signature Mall,4.1341,82,0.8715
Naval Aviation Museum,4.1341,179,0.8956
Durga Temple,4.1341,82,0.716
Maharaja Sayajirao University of Baroda,4.134,97,0.7307
Serenity Beach,4.134,612,1.0195
"Tiger and Lion Safari, Shimoga",4.1336,247,0.8848
Gopnath Temple,4.1333,15,0.9155
Thalaiyar Falls,4.1333,15,0.9155
Waki Woods,4.1333,15,0.9155
Arya Vidya Sala,4.1333,30,1.008
Waghai Botanical Garden,4.1333,45,1.0357
Hiranyakeshi Temple,4.1333,15,0.9904
Aruvikkara Dam,4.1333,30,0.8193
Safa Mosque,4.1333,15,0.9904
"Saint Sebastian Church, Bendur, Mangalore",4.1333,15,1.1255
Gangadwar,4.1333,15,0.7432
Lord Buddha Statue & Park,4.1333,30,0.6814
Arulmigu Naganathaswamy Temple Thirunageswaram,4.1333,15,0.7432
Ardhanareeswarar Temple,4.1333,30,0.8996
Tungareshwar Wildlife Sanctuary,4.1333,15,1.0601
Osmania University,4.1333,30,0.8193
Nisargakavi Bahinabai Chaudhary Zoo,4.1333,15,0.7432
Rishabhadeva Temple,4.1333,15,0.7432
Basant Art Emporium,4.1333,15,0.8338
Rajiv Gandhi Regional Museum of Natural History,4.1333,30,0.6814
The Royal Garages,4.1333,15,0.8338
G. M. C. Balayogi Athletic Stadium,4.1333,15,0.7432
River Orange Garden,4.1333,30,0.8604
Kyagar Tso,4.1333,30,0.9732
Academy of Fine Arts,4.1333,60,0.8727
Karamana River,4.1333,30,1.008
Worli Fort,4.1333,15,0.9904
Kaduthuruthy Shiva Temple,4.1333,30,0.7761
Antharagange Caves,4.1333,60,0.9649
Mypadu Beach,4.1333,75,0.9633
Durga Devi Zone,4.1333,15,0.7432
Khirachora Gopinatha Temple,4.1333,15,0.8338
Rohida Fort,4.1333,15,0.7432
Group of Monuments in Pattadakal,4.1329,173,0.8139
Bhatta Falls,4.1327,98,1.0218
Hussain Sagar Lake,4.1326,1674,0.9664
Ramchandi Beach,4.1324,68,0.8269
Pandoh Dam,4.1324,204,0.858
Ripple Waterfalls,4.1321,53,0.7605
Mallalli Falls,4.1321,106,0.7937
Vedavyas Temple,4.1321,53,0.8557
Jim Corbett National Park,4.1319,182,0.9485
Purana Qila,4.1317,448,0.8814
Idagunji Maha Ganapathi Temple,4.1316,76,0.9142
Fagu Ski Resort,4.1316,38,0.9911
Atlantic water world,4.1316,38,1.339
Kanpur Memorial Church,4.1316,38,0.9911
Dattatreya Temple at Kalo Dungar,4.1314,274,0.8013
Chunar Fort,4.1311,61,0.9215
Nagpur Ramtek Temple,4.1309,191,0.8389
Mullayanagiri,4.1309,1520,0.9679
Vijay Stambha,4.1306,268,0.8878
Matrimandir,4.1306,1011,0.8815
Ratnagiri Buddhist Excavation,4.1304,92,0.8149
Devi Temple,4.1304,23,0.8149
Saheb Bandh,4.1304,23,0.8149
Rambagh Gardens,4.1304,46,0.7777
V3S Mall,4.1304,46,0.9335
Casino Paradise,4.1304,23,0.8689
Sholayar Dam,4.1304,184,0.9259
Mahi Dam,4.1304,23,0.757
Gangabal Lake,4.1304,23,1.1795
Maatangi Modheshwari Temple,4.1304,23,0.757
Ripples Mall,4.1304,23,0.9197
Kerala Science and Technology Museum,4.1304,23,0.8149
Undheri Fort,4.1304,23,0.8149
Shri Sarvodaya Digamber Jain Temple,4.1304,23,0.8689
Pamban bridge,4.13,523,0.8108
Gurgaon Central Mall,4.1299,77,0.8168
Madhuri Lake,4.1297,185,0.8935
Sant Dnyaneshwar's Samadhi Mandir,4.1296,54,0.802
Cuttack Chandi Temple,4.1294,85,0.7986
Government Museum Bharatpur,4.1294,85,0.8836
Sarangapani Temple,4.1293,147,0.7699
Saras Baug,4.129,155,0.8506
Brahmavart Ghat,4.129,31,0.7184
Sajjangarh Wildlife Sanctuary,4.129,248,0.8996
Huma Temple,4.129,62,0.7785
Akbari Masjid,4.129,31,0.7634
MGF Metropolitan Mall,4.1288,163,0.8759
Lady Hydari Park,4.1286,210,0.9672
Sahakari Spice Farm,4.1286,630,0.9624
Jhula Devi Temple,4.1283,187,0.7511
Saurabh Van Vihar,4.1282,156,1.0393
Deul Park,4.1282,39,0.9228
Durgiana Temple,4.1281,835,0.7784
Thajiwas Glacier,4.128,211,0.9748
Big Lake,4.128,586,0.8745
Swapna Srushti Water Park,4.1277,47,1.0554
Manasa Amusement & Water Park,4.1277,47,0.9916
Sree Kanteerava Stadium,4.1277,47,0.7972
Rumi Darwaza,4.1275,408,0.7859
Bala Quila,4.1275,204,0.959
Surya Treasure Island Mall,4.1273,55,0.8831
Sri Kalyana Venkateswaraswami Temple,4.1271,181,0.7604
Tipu Sultan Fort,4.1257,191,0.8973
Aayiram Kaal Mandapam,4.1255,231,0.8581
Thousand Lights Mosque,4.125,8,0.8345
Syntu Ksiar,4.125,8,0.3536
Sivan Temple,4.125,8,0.6409
Dr. TMA Pai Planetarium,4.125,16,0.7188
The Modi and Tiberwala Haveli,4.125,8,0.8345
Pachmarhi Rock Art,4.125,8,0.991
Panchalingeshwara Temple,4.125,8,0.6409
Magara Nedunguzhaikadan Temple,4.125,8,0.8345
Shree Mauli Devi Temple,4.125,8,0.8345
Buddha Vihar,4.125,16,1.0247
Sishu Bhavan,4.125,8,0.991
Orion Mall Panvel,4.125,24,0.947
Ambika Mataji temple,4.125,8,0.6409
Kalyan Sagar Lake,4.125,16,0.8062
Yoga Narasimhar Temple,4.125,16,0.7188
Jaipur Boutique carpet & Valintino Textiles,4.125,8,1.126
Parakkottu Kavu Temple,4.125,8,1.126
Royale Heritage Mall,4.125,40,0.8224
The Fort Wall,4.125,8,1.126
Bhavani Sagar Dam,4.125,32,1.008
Lila Temple,4.125,8,0.991
Kalabar Art Gallery,4.125,8,0.6409
Nag Devta Temple,4.125,32,0.8328
Water Valley Resort,4.125,8,1.2464
Chithira Sabai Temple,4.125,16,0.6191
Burhanath Mandir,4.125,8,0.3536
Sarvan Devi Temple,4.125,8,0.6409
St. Josephs Cathedral,4.125,16,0.9574
Rang Upavan,4.125,24,0.7409
Lucknow,4.125,8,0.8345
Ratha Yatra,4.125,8,0.6409
Baba Ramdev Temple,4.125,72,0.7108
Ananthapura Lake Temple,4.125,128,0.7937
Gaon Mandir,4.125,8,0.8345
Vijayraghavgarh Fort,4.125,8,1.126
Pardeshwar Temple,4.125,8,0.6409
Thiru Kutrala Natha Swamy Temple,4.125,16,0.8062
National Museum of Indian Cinema,4.125,8,0.6409
Noor Lake,4.125,8,0.991
Fourteen Goddess Temple,4.125,24,0.7974
Parshuram Temple,4.125,56,0.8752
Star Mall,4.125,8,0.3536
Guru Nanak Stadium,4.125,24,0.7409
Mankameshwar Temple,4.125,48,0.7614
Nana Walli's Samadhi,4.125,16,0.8851
Ghurni,4.125,16,0.8851
Panaji State Central Library,4.125,32,0.7071
Kakolem Beach,4.125,8,0.8345
Badaghagra Falls,4.125,8,0.8345
Bhagwati Mandir,4.125,8,0.8345
Munambam Beach,4.125,8,1.126
Kavadikeri Lake Temple,4.125,8,0.8345
Roda Temples,4.125,8,0.991
Kothaligad (Peth) Fort,4.125,40,0.992
Madhavpur Beach,4.125,8,0.991
Bagh-e Bahu Aquarium,4.125,8,0.991
Dharmadam Island,4.125,8,0.6409
Falkland Point,4.125,16,1.0247
Indragarh Fort,4.125,8,0.6409
Vedavyasa Samputa Narasimha Temple,4.125,8,0.6409
Narmada Udgam Temple,4.125,104,0.7844
Gurudwara Sri Guru Singh Sabha,4.125,8,0.8345
Panorama Country Club Resorts Pvt Ltd,4.125,8,0.991
Lakhota Palace,4.125,16,1.0878
Peer Mohammed Appa Dargha,4.125,8,0.8345
Man Mandir Ghat,4.125,56,0.8326
Ramdevra Temple,4.125,56,0.7643
Vivekananda House- Multimedia Cultural Museum,4.125,8,0.8345
Jampui Hill,4.125,16,1.0247
Mayuranathaswamy Temple,4.125,24,1.0347
Moteshwar Mahadeva Temple,4.125,8,0.8345
Sai Krishna Godavari Boat Travels - Day Tours,4.125,24,1.0759
"ISKCON Bahadurgarh, Sri Sri Radha Madan Gopal Temple",4.125,8,1.126
Manda National Park,4.125,8,0.6409
Biligiri Ranganath Hills,4.125,24,0.7409
Heritage Garden,4.125,8,0.8345
Gita Vatika,4.125,16,0.8851
Salim Ali Bird Sanctuary,4.125,24,1.1156
Nainital Zoo,4.125,8,0.991
Vriddheshwar Temple,4.125,8,0.991
Tea Town Kerala - Munnar,4.125,8,0.991
Kollaput Jala Tarangini,4.125,8,0.991
Jawahar Sagar Dam,4.125,8,0.991
Peer Baba Dargah,4.125,8,0.6409
Dansborg Fort,4.125,32,0.7931
Prozone Mall,4.125,32,1.2636
Bahmani Tombs,4.125,40,0.7906
Moyar River,4.125,16,0.7188
Muir College,4.125,8,0.6409
Dev Sangha Ashram,4.125,8,0.8345
Purnagad Fort,4.125,8,1.126
Tiruchirapalli Rock Fort,4.125,8,0.3536
Bori Wildlife Sanctuary,4.125,8,0.8345
Morvi Dongar,4.125,8,0.6409
Gita Mandir,4.125,112,0.7726
Raja Dinkar Kelkar Museum,4.1242,459,0.8487
Five Falls Courtallam,4.1235,81,0.7311
Rahul Raj Mall,4.1233,73,1.013
Jai Vilas Palace Museum,4.1233,373,0.8203
Lotus Mahal,4.1231,333,0.8394
Manchanabele Dam,4.1231,65,1.0681
Elephant Falls,4.1229,1139,0.8727
Sam Sand Dunes,4.1229,993,0.9306
Amarabati Park,4.1228,57,0.9077
Sangay Falls,4.1228,57,0.8466
Seethargundu Viewpoint,4.1228,57,0.9462
Karnala Fort,4.1228,114,0.8108
Sela Pass,4.1227,326,0.9065
Netaji Birth Place Museum,4.1224,49,0.8325
Karnala Bird Sanctuary,4.1221,131,0.8946
Turahalli Forest,4.122,41,1.0534
Thajwas Glacier,4.122,41,0.9272
Chandra Mahal,4.122,41,0.8425
Kuzhanthai Velappar Temple,4.1212,33,0.6963
Satkosia Tiger Reserve,4.1212,33,0.9604
Natural History Museum,4.1212,33,0.8929
Marina Beach,4.1211,3643,0.9741
Srisailam Dam,4.1208,207,0.7632
Monsoon Palace,4.1207,1880,0.9313
Chhota Imambara,4.1201,283,0.842
Dubdi Monastery,4.12,25,1.0132
Shyam Mandir,4.12,50,0.9179
Mamaleshwar Temple,4.12,75,0.7345
Five Gardens,4.12,50,0.9613
Netaji Bhawan,4.1196,92,0.8998
TU 142 Air Craft Museum,4.1194,67,0.8965
Everest Museum,4.1194,134,0.7155
Dandi Kutir,4.1194,67,0.862
Red Fort (Lal Quila),4.1192,4260,0.8963
Willingdon Island,4.119,84,0.8559
Kamalabari Satra,4.119,42,0.8025
Kashtabhanjan Hanuman Mandir,4.119,84,1.0344
Madan Mohan Temple,4.119,126,0.8728
Shivoham Shiva Temple,4.1189,681,0.889
Chhatrapati Shivaji Terminus,4.1186,3836,0.8598
Sri Bhagandeshwara Temple,4.118,178,0.8183
Talseri Beach,4.1179,246,0.9293
Bamanbudo Waterfall,4.1176,17,0.6002
Lord Ramchandra Temple,4.1176,17,0.6002
Binog Mountain Quail Wildlife Sanctuary,4.1176,17,0.8575
Elgandal Fort,4.1176,17,0.9926
Babington Point,4.1176,17,0.9926
Alamgir Mosque,4.1176,17,1.1114
Guman Dev Mandir Temple,4.1176,17,0.7812
Shri Govindjee Temple,4.1176,68,0.7635
Thirumeeyachur Lalithambikai Temple,4.1176,17,0.7812
Vikram Sarabhai Space Centre,4.1176,34,0.8444
Sujata Kuti,4.1176,17,0.9926
Shevaroy Temple,4.1174,409,0.82
Corbyn's Cove,4.1173,989,0.9223
Tulsi Manas Temple,4.1168,137,0.7383
Lalgarh Palace and Museum,4.1165,206,0.8923
Suspension Bridge,4.1163,43,0.8226
Sheshnag Lake,4.1163,43,0.7306
Bidar Fort,4.1161,155,0.9532
Juhu Beach,4.1157,2160,1.0193
One Tree Hill Point,4.1154,130,0.7739
Magnolia Sunset Point,4.1154,26,0.7114
Phansad Bird Sanctuary,4.1154,26,0.9519
Chowpatty Beach,4.1151,756,0.9704
Colaba Causeway,4.1148,723,0.8367
Ambalapuzha Sree Krishna Temple,4.1148,366,0.8196
Wah Kaba Falls,4.1148,61,0.8386
Mahakuteshwara Temple,4.1148,61,0.7979
Umbrella Falls,4.1143,35,0.9933
Banaras Hindu University,4.114,114,0.7955
Rock Fort Temple,4.1137,607,0.8297
Catherine Falls,4.1136,88,0.9025
Harishchandragad Fort,4.1136,44,0.9697
Auroville,4.1136,220,0.8658
Malleswaram,4.1135,502,0.8024
Lakshman Jhula,4.1133,1730,0.8637
Rose Garden,4.1133,1448,0.9218
Maidan,4.1129,319,0.824
Virupaksha Temple,4.1128,913,0.9197
Srikanteshwara Temple,4.1126,151,0.8759
Thanumalayan temple - Sthanumalayan Kovil,4.1125,391,0.8459
Janardhana Swami Temple,4.1125,240,0.8433
Himachal State Museum,4.1124,89,0.9347
Khandagiri Caves,4.112,125,0.8727
Sri Selva Vinayagar Temple,4.1111,9,0.7817
Trimurti Cave,4.1111,54,0.7181
Ramkeli,4.1111,9,0.7817
Baba Barchi Bahadur Dargah,4.1111,9,0.6009
Kerala Folklore Academy,4.1111,9,0.7817
P&M Mall,4.1111,63,0.9178
Nadeshwari Mata Temple,4.1111,9,1.0541
Taraknath Temple,4.1111,9,0.7817
Vedaranyeswarar Temple,4.1111,9,0.928
Sri Ranganathar Temple,4.1111,18,0.8324
Loharu Fort,4.1111,9,1.3642
Paat Baba Temple,4.1111,9,0.3333
Mangi Tungi,4.1111,36,0.8204
Arulmigu Masani Amman Temple,4.1111,9,0.928
Empress Gardens,4.1111,54,0.9042
Sri Subrahmanya Swamy Temple,4.1111,9,0.6009
Baba Budangiri,4.1111,378,0.9431
Mukurthi Dam,4.1111,9,1.2693
Henry's Island,4.1111,135,0.9824
Tomb of Hasan Khan Sur,4.1111,9,0.6009
Shimshapura Falls,4.1111,9,0.7817
Balmuri Falls,4.1111,72,0.9576
Vizhinjam Marine Aquarium,4.1111,81,0.9083
Sri Nambinarayana Temple,4.1111,9,0.928
Manekbai Muktidham,4.1111,9,1.0541
Kelshi Beach,4.1111,9,1.453
Sri Maha Prathyangira Devi,4.1111,9,0.7817
Purana Qila Baoli,4.1111,9,0.928
Surajpur Bird Sanctuary,4.1111,18,0.9634
Kites Adventure World,4.1111,9,0.3333
Mitha Pukhuri,4.1111,9,0.6009
Chorwad Beach,4.1111,9,1.2693
Abhimugesvarar Temple,4.1111,9,0.928
Silent Valley View Point,4.1111,117,0.9539
Sweet Water Lake,4.1111,9,0.928
Swetaranya Ayurvedasram,4.1111,9,0.7817
Chanderkhani Pass,4.1111,18,1.1318
Citi Mall,4.1111,9,0.928
Roopkund Lake,4.1111,45,0.8587
Ratangad Fort,4.1111,27,0.7511
Bap Teng Kang Waterfall,4.1111,9,0.928
Kawardha Palace,4.1111,9,1.0541
Menmecho Lake,4.1111,54,0.8165
Shri Mahaprabhuji Bethak Lakshmankund,4.1111,9,1.0541
Begur Wildlife Sanctuary,4.1111,18,0.6764
Bhadrakali Temple,4.1111,54,0.8831
Swami Nithyanand Ashram,4.1111,9,0.7817
Rangaon Beach,4.1111,27,1.1547
Dwarksuid,4.1111,9,1.2693
Suvarnavathi Dam,4.1111,9,0.7817
Wei Sawdong,4.1111,9,0.7817
Thyagarajaswamy Temple,4.1111,54,0.8615
Lepcha Museum,4.1111,9,0.6009
Nehru Garden,4.1111,27,0.9337
Madhukeshwara Temple,4.1111,18,0.7584
Bangeshwar Mahadev,4.1111,9,0.7817
Kishanpur Sanctuary,4.1111,9,0.7817
Our Lady of Lourdes Shrine,4.1111,9,0.7817
Gandhi Statue,4.1105,190,0.7513
Shankar's International Dolls Museum,4.1104,154,0.8522
Arthur's Seat,4.1098,738,0.9334
Pushkar Ghat,4.1098,82,0.7699
Vivekananda House,4.1098,173,0.735
Ajanta Caves,4.1097,2023,0.9163
Raghurajpur Artist Village,4.1096,365,0.8574
Salt Lake Stadium,4.1095,137,0.8633
Chhatris Cenotaphs,4.1095,274,0.9233
Sri Raja Rajeswari Temple,4.1091,110,0.7212
Devkund Waterfall,4.1091,55,1.1168
Vandiyur Mariamman Teppakulam,4.1089,101,0.7603
Khoai Mela,4.1087,46,0.8227
Sidi Saiyyed's Mosque,4.1085,544,0.8328
Neora Valley National Park,4.1081,37,0.8427
Kalia Bhomora Setu,4.1081,37,0.7373
Chamunda Devi Temple,4.1081,74,0.8369
Sri Damodar Temple,4.1081,37,0.7373
Beemapally Mosque,4.1081,37,0.994
Palaruvi Falls,4.1077,130,0.8649
Lakshmi Devi Temple,4.1071,28,0.9165
Durga Devi Temple,4.1071,28,0.8317
Chorao Island,4.1071,28,1.1001
Shivneri Fort,4.1071,84,0.9316
Malik Talao,4.1071,56,0.8671
"Kali Mandir-Darbhanga House, Patna",4.1071,28,0.8751
VGP Marine Kingdom,4.1071,28,0.994
Gopal Mandir Temple,4.1071,56,0.7551
Gangotri National Park,4.1071,28,0.8317
Rosario Cathedral,4.1071,28,0.9165
Siddharth Garden,4.1071,84,0.9054
The Grand Mall,4.1071,28,0.8317
Agrasen Ki Baoli - Leamigo,4.107,355,0.8569
Calico Museum of Textiles,4.1069,262,0.9489
Vaishno Devi Temple,4.1066,197,0.823
Ghoom Monastery,4.1065,432,0.8303
Jivdani Temple,4.1058,104,0.8351
Chintpurni Temple,4.1058,104,0.9129
Garjiya Devi Temple,4.1055,531,0.794
Tata Tea Outlet,4.1053,19,0.7375
JD HI Street Mall,4.1053,19,0.8753
Tera Manzil Temple,4.1053,133,0.7907
Adul Baba Cottage,4.1053,38,0.7274
Coastal City Center,4.1053,19,0.7375
Bhakti Dham Shrine,4.1053,19,0.6578
Kanva Dam,4.1053,19,0.8093
Ashta Lakshmi Temple,4.1053,19,0.6578
Rajon Ki Baoli,4.1053,38,0.9238
Budher Caves,4.1053,19,0.8753
Jambukeswarar Temple,4.1049,286,0.8097
Kibber Village,4.1048,210,0.7878
Anchuthengu and Anjengo Fort,4.1047,86,0.8406
Visapur Fort,4.1047,86,0.8948
Tsunami Island,4.1046,239,0.8657
Batasia Loop,4.1043,1083,0.9257
Laxmi Narayan Temple,4.1042,96,0.7743
Manjeera Trinity Mall,4.1042,48,0.881
Hazratganj,4.1041,778,0.8341
Rudradhari Falls & Caves,4.1038,183,0.9109
Rajgad Fort,4.1036,222,0.8683
Chembra Peak,4.1036,782,0.9777
"Girivalam, Arunachaleswarar Temple",4.1036,309,0.8503
Gass Forest Museum,4.1034,29,0.7243
Fresco Painted Havelies,4.1034,29,0.9002
Mayo College Museum,4.1034,29,0.9763
International Coir Museum,4.1034,87,0.7319
Arulmigu Koniamman Temple,4.1034,29,0.6732
Fun City Mall,4.1034,116,0.8585
Grass Hills,4.1034,29,0.9002
Sukreswar Temple,4.1034,58,0.8312
Hyderabad Botanical Gardens,4.1033,184,1.0481
Shree Jalaram Mandir,4.1029,68,0.9001
Sarnath,4.1028,2102,0.8824
Velliangiri Mountains,4.1026,78,0.8617
Ekambareswarar Temple,4.1026,302,0.7941
Alchi Choskor Monastery,4.1026,497,0.8564
Bhagawan Bahubali Statue (Gommateshwara),4.1021,333,0.8369
Shree Vighnahar Ganpati Temple,4.1017,59,0.9228
Jaigarh Fort,4.1013,1955,0.8872
Chattar Manzil,4.1,10,0.7379
Purbasthali OxBow Lake -Chupi,4.1,10,1.1005
Vashistha Temple,4.1,40,0.7779
Chhari Dhandh,4.1,30,0.8847
Amrutanjan Point,4.1,10,0.7379
Jitodia Vaijnath Mahadev Temple,4.1,10,0.7379
Dwaraka Tirumala Temple,4.1,50,0.8391
Hill Palace Museum,4.1,10,1.2867
Kuldiha Wild Life Santuary,4.1,10,0.9944
Keralam - Museum of History and Heritage,4.1,10,0.9944
Challi Point,4.1,10,0.8756
Kempegowda International Airport Bengaluru,4.1,30,1.0619
Sureshwari Devi Temple,4.1,10,0.7379
Vaital Deul Temple,4.1,30,0.8449
Ansal Plaza,4.1,70,0.9033
Fun N Food Kingdom,4.1,10,1.1972
Nanda Devi Institute of Adventure Sports,4.1,10,0.9944
Swami Ayurveda,4.1,10,1.1972
Lata Mangeshkar Musical Garden,4.1,10,1.1972
St Stephen's Church,4.1,10,1.1005
Sri Venugopala Swamy Temple,4.1,20,0.8522
Sri Venkateswara National Park,4.1,40,0.8712
Sri Veerabhadra Swamy Temple,4.1,10,0.8756
Nalagarh Palace,4.1,10,1.4491
National School of Drama,4.1,10,0.7379
Nalabana Bird Sanctuary,4.1,20,0.9119
Padaleeswarar Temple,4.1,20,0.8522
Thirunakkara Mahadeva Temple,4.1,20,0.9679
Lord Ganesha Temple,4.1,30,0.8449
Uppinakudru Island,4.1,10,0.7379
Cantonment Church Tower,4.1,10,0.9944
Sri Kancha Kanti Devi Mandir,4.1,20,0.9119
Bijoy Toron,4.1,10,0.8756
Bindu Dam,4.1,30,0.8847
Sethani Ghat,4.1,10,0.7379
The Vithalbhai Patel Bhawan,4.1,10,0.8756
Bir Talab zoo,4.1,10,1.2867
Maa Bhadrakali Temple,4.1,10,0.7379
Panchganga Ghat,4.1,10,0.8756
Andharban,4.1,10,0.8756
Madangad Mountain,4.1,10,0.7379
Indian Customs & Central Excise Museum,4.1,10,0.7379
Madmaheshwar Temple,4.1,20,1.0208
CIFA Aquarium,4.1,10,0.7379
Kalakand Market,4.1,10,0.9944
Uwasaggaharam Parshwa Teerth,4.1,10,0.7379
The High Court,4.1,60,0.7962
Dargah of Hzrt Saleem Chisti,4.1,10,0.9944
Rajguru Market,4.1,10,0.7379
Kamaldah Jain Temple,4.1,10,0.7379
Radhanagari Wildlife Sanctuary,4.1,10,0.7379
Hayat Bakhsh Bagh,4.1,10,0.8756
Aishbagh Stadium,4.1,10,0.7379
"Hasta Shilpa- Antique Museum, Manipal, Karnataka, India",4.1,10,0.9944
Mawmluh Cave,4.1,40,0.8712
Christ Rei Chapel,4.1,10,1.1005
Kankai Mata Temple,4.1,40,0.7442
Aath Haveli,4.1,10,0.8756
Morbe Dam,4.1,10,0.5676
Digha Mohana Fish Market,4.1,30,0.9229
Ranjangaon Ganpati Temple,4.0993,292,0.7646
Gangtok Ropeway,4.099,606,0.8908
Jumma Masjid,4.0988,81,0.8747
Chowk,4.0988,334,0.8695
Sri Naina Devi Ji,4.0986,71,0.9282
Garam Sadak,4.0986,71,0.8969
Vijaya Vittala Temple,4.0982,224,0.893
Rajsamand Lake,4.098,51,1.0248
Shesh-Saiya,4.098,51,0.8545
Vijay Vilas Palace,4.0977,256,0.8957
Karwar Aquarium,4.0976,82,0.8257
Bangalore Metro Rail Corporation Limited,4.0973,411,0.8725
Mangaladevi Temple,4.0972,216,0.7981
Varadaraja Perumal Temple,4.0971,103,0.869
Qutab Shahi Tombs,4.097,402,0.9033
Manek Chowk,4.0968,806,0.8622
Samanar Hills,4.0968,31,0.9436
Mananchira Square,4.0963,135,0.8184
Chauragarh Peak,4.0962,52,0.9343
Gulaba,4.0961,583,0.9163
Namgyal Tsemo Gompa,4.0959,73,0.8193
Versova Beach,4.0959,73,1.043
Shree Mukti Naga Kshetra,4.0952,21,0.7003
Moosi Maharani Ki Chhatri,4.0952,63,0.9283
Bastar Palace,4.0952,21,0.7684
Tiratgarh Falls,4.0952,21,0.9437
Kaviyoor Mahadeva Temple,4.0952,21,0.7684
kigga:: rishyasringa maharshi,4.0952,21,0.7684
Kodaikanal Solar Observatory,4.0952,21,0.8891
Sivaganga Gardens,4.0952,21,0.8891
Muchchal Mahavir Temple,4.0952,21,0.7684
Nagarjunsagar-Srisailam Tiger Reserve,4.0952,21,0.8309
Dussehra Chowk,4.0952,21,0.7684
Keetham Lake,4.0952,21,0.9437
Baglihar Dam,4.0952,21,0.6249
Jorasanko Thakur Bari,4.0951,284,0.8945
Shakthan Thampuran Palace,4.0946,74,0.8467
Varkala Aquarium,4.0943,53,0.9857
Triyuginarayan Temple,4.0943,53,0.7143
Neil Island Jetty,4.0943,159,0.9665
Raniji-ki-Baori,4.0941,85,0.8947
City Palace Museum,4.0939,660,0.8642
Bhutia Busty Gompa Monastery,4.0938,32,0.893
Darbhanga Ghat,4.0938,32,0.8561
Lahaul Valley,4.0938,32,0.8561
Mahanavmi Dibba,4.0938,32,0.8175
Swarg Ashram,4.0938,96,0.8715
Viswanath Temple,4.0938,32,0.8175
Kamaleswari Temple,4.0938,32,0.893
Monkey Temple (Durga Temple),4.0937,331,0.8092
Raja's Tomb,4.0935,588,0.9116
Chetak Smarak,4.0935,460,0.9531
Shillong View Point,4.0934,610,0.8707
Sumendu Lake,4.0933,75,0.9888
Diamond Harbour,4.093,43,0.8399
MelGhat Tiger Reserve,4.093,43,0.8948
Viceroy's Arch,4.093,86,0.7765
Gandhi Park,4.0926,108,0.8264
Adinath Temple,4.0926,54,0.7835
Neral-Matheran Toy Train,4.0926,497,0.8955
Ganesh Temple,4.0926,799,0.8534
Loyalty Lounge,4.0925,173,1.1063
Pandavkada Falls,4.0925,173,1.0015
Kaas Pathar - Valley of Flowers,4.0923,65,0.9798
Jhansi Fort,4.0918,207,0.9118
Yume Samdong (Zero Point),4.0914,591,0.9197
Bhagsunath Temple,4.0912,680,0.8601
Tomb of St. Francis Xavier,4.0911,549,0.8473
Arittapatti Shivan Temple,4.0909,11,0.9439
Amar Mahal Palace Museum,4.0909,55,0.7998
Kudumiyanmalai Temple,4.0909,11,0.9439
Ghuran Peer Baba,4.0909,11,0.7006
Karste River,4.0909,11,0.7006
Budbudyanchi Tali,4.0909,11,0.8312
Rameshwar Temple,4.0909,22,1.0193
Padum Pukhuri Lake,4.0909,11,0.7006
Babbington Point,4.0909,33,0.723
Sachcha Baba Ashram,4.0909,11,0.9439
MGR Memorial,4.0909,77,0.764
Indian Veterinary Research Institute,4.0909,44,0.8844
Himalayan Therapeutic Studio,4.0909,22,1.0193
Kichakeswari Temple,4.0909,11,0.8312
Raj Bhawan,4.0909,22,0.6838
Birni Devi Temple,4.0909,11,0.9439
Nawabganj Bird Sanctuary,4.0909,11,0.7006
Spectrum Mall,4.0909,11,0.5394
Indira Gandhi Planetarium,4.0909,22,0.7502
Kanpur Sangrahalaya (Kanpur Museum),4.0909,11,1.0445
Passenger Ropeway At Trikut,4.0909,11,0.7006
Agasthiyar Temple,4.0909,11,0.7006
Mahad Ganpati Temple,4.0909,11,0.9439
Mirabai Temple,4.0909,11,0.8312
Lakshmi Venkataramanaswamy temple,4.0909,22,0.8112
Valayanad Devi Temple,4.0909,11,0.7006
Nanded Fort,4.0909,11,1.1362
Begum Hazrat Mahal Park,4.0909,44,0.8844
Mirasol Water Park,4.0909,110,0.9725
Kurumpapatti Zoological Park,4.0909,22,0.7502
Taj Mahal - Replica in Bangalore,4.0909,11,0.8312
Hanuman Ghat,4.0909,11,0.7006
Om Sri Skandasramam,4.0909,11,0.9439
Parson Temple,4.0909,11,0.5394
Gaib Sagar Lake,4.0909,11,0.8312
Courtallam Falls,4.0909,66,0.9402
Basai Wetlands,4.0909,22,0.9715
Jakhani Mata,4.0909,55,1.0412
The Catholic Cathedral,4.0909,22,0.9715
Siddhar Temple,4.0909,22,0.6838
Rainbow Falls,4.0909,22,0.7502
